dataset,aggregation,relation,relation_name,train_triple_count,valid_triple_count,test_triple_count,baseline_stage1_mrr,selected_config_stage1_mrr,final_test_mrr,gain_vs_baseline,rel_gain_pct,selected_stage1_gain_vs_baseline,stage2_gain_vs_selected_stage1,gain_bucket,selected_stage,dependency_stage_attempted,dependency_stage_accepted,valid_stage1_mrr,valid_stage2_mrr,selected_valid_mrr,num_relation_rules,num_relation_dependencies,num_relation_rule_types,num_relation_dependency_types,num_relation_dependency_type_source_pairs,parsed_total_rules,B_rule_count,Uc_rule_count,Ud_rule_count,Z_rule_count,B_ratio,Uc_ratio,Ud_ratio,filtered_synergy_count,filtered_redundancy_count,filtered_dep_total,filtered_dep_per_rule,dep_per_rule,stage1_headroom,relation_time_seconds,rule_weight_B,rule_weight_U,rule_weight_Uc,rule_weight_Ud,dep_weight_BB,dep_weight_BU,dep_weight_UU,dep_weight_B_Uc,dep_weight_B_Ud,dep_weight_Uc_Uc,dep_weight_Uc_Ud,dep_weight_Ud_Ud,stage1_bucket,dep_density_bucket
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,7,CuG,14879,1957,1920,0.241393,0.232077,0.233924,-0.007469,-3.094130,-0.009316,0.001847,negative,dependency,True,True,0.229683,0.230408,0.230408,43933,3559,2,3,3559,43933,108,37238,6538,49,0.002458,0.847609,0.148818,3391,168,3559,0.081010,0.081010,0.758607,342.219954,0.842270,1.486295,,,1.015011,0.994652,1.165456,,,,,,"[0.2,0.4)",Q1
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,8,CdG,16797,2171,2134,0.204298,0.197718,0.201145,-0.003153,-1.543139,-0.006579,0.003427,negative,dependency,True,True,0.202460,0.203667,0.203667,54296,24890,2,3,24890,54296,103,46988,7148,57,0.001897,0.865404,0.131649,23932,958,24890,0.458413,0.458413,0.795702,444.040867,0.797817,1.207091,,,0.994900,1.002961,1.096919,,,,,,"[0.2,0.4)",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,9,CpD,316,41,33,0.300593,0.296792,0.295299,-0.005294,-1.761301,-0.003801,-0.001494,negative,dependency,True,True,0.297669,0.298725,0.298725,396,14,2,2,14,396,12,254,130,0,0.030303,0.641414,0.328283,14,0,14,0.035354,0.035354,0.699407,23.620309,1.407925,1.656277,,,1.008487,,1.002882,,,,,,"[0.2,0.4)",Q1
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,10,DaG,10127,1194,1302,0.158584,0.155621,0.156620,-0.001964,-1.238302,-0.002963,0.000999,negative,dependency,True,True,0.159923,0.161201,0.161201,24054,4665,2,3,4665,24054,142,20143,3737,32,0.005903,0.837407,0.155359,4559,106,4665,0.193939,0.193939,0.841416,197.565653,0.916844,1.801540,,,1.044391,1.035416,1.035765,,,,,,"[0.0,0.2)",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,11,DdG,6082,764,777,0.121173,0.114123,0.114123,-0.007050,-5.817966,-0.007050,0.000000,negative,rule_only,False,False,0.111798,,0.111798,8895,0,2,0,0,8895,105,8113,647,30,0.011804,0.912085,0.072737,0,0,0,0.000000,0.000000,0.878827,173.554616,0.839604,2.024632,,,,,,,,,,,"[0.0,0.2)",Q1
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,12,DlA,2906,330,366,0.286592,0.285381,0.285381,-0.001211,-0.422470,-0.001211,0.000000,negative,rule_only,True,False,0.300461,0.300461,0.300461,5510,2428,2,0,0,5510,53,3616,1840,1,0.009619,0.656261,0.333938,1619,809,2428,0.440653,0.440653,0.713408,67.504605,0.715023,1.158680,,,1.000000,1.000000,1.000000,,,,,,"[0.2,0.4)",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,13,DpS,2706,307,344,0.239803,0.232657,0.240786,0.000983,0.410100,-0.007146,0.008129,neutral,dependency,True,True,0.262078,0.265072,0.265072,3490,354,2,3,354,3490,14,2164,1312,0,0.004011,0.620057,0.375931,192,162,354,0.101433,0.101433,0.760197,62.398058,0.756531,1.101242,,,1.093771,1.100295,1.087197,,,,,,"[0.2,0.4)",Q1
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,14,DrD,423,58,62,0.221109,0.262858,0.304843,0.083735,37.870386,0.041749,0.041985,positive,dependency,True,True,0.226094,0.275913,0.275913,583,182,2,1,182,583,32,196,355,0,0.054889,0.336192,0.608919,182,0,182,0.312178,0.312178,0.778891,51.401140,0.976785,1.361427,,,1.312621,,,,,,,,"[0.2,0.4)",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,15,DuG,6212,755,764,0.125872,0.121192,0.120976,-0.004896,-3.889311,-0.004680,-0.000215,negative,dependency,True,True,0.130568,0.132092,0.132092,9767,140,2,1,140,9767,111,8958,668,30,0.011365,0.917170,0.068394,137,3,140,0.014334,0.014334,0.874128,233.516792,0.919584,1.911587,,,,,0.990775,,,,,,"[0.0,0.2)",Q1
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,16,GiG,118198,14406,14560,0.198874,0.196924,0.198726,-0.000148,-0.074366,-0.001950,0.001802,negative,dependency,True,True,0.194506,0.196243,0.196243,308614,340289,2,1,340289,308614,224,273134,35005,251,0.000726,0.885034,0.113426,349829,31675,381504,1.236185,1.102636,0.801126,2383.261990,0.519451,1.748011,,,,,0.579296,,,,,,"[0.0,0.2)",Q3
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,17,GpCC,59015,7401,7150,0.658918,0.667597,0.667597,0.008680,1.317265,0.008680,-0.000000,neutral,dependency,True,True,0.653074,0.653077,0.653077,140024,88477,2,3,88477,140024,56,129166,10654,148,0.000400,0.922456,0.076087,78416,10061,88477,0.631870,0.631870,0.341082,878.960022,0.755866,1.760607,,,1.000000,1.000000,1.000000,,,,,,"[0.6,1.0]",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,18,GcG,50979,5460,5251,0.089689,0.084407,0.084407,-0.005282,-5.889370,-0.005282,-0.000000,negative,dependency,True,True,0.079584,0.079584,0.079584,69304,10863,2,1,10863,69304,11,62109,7128,56,0.000159,0.896182,0.102851,7848,3015,10863,0.156744,0.156744,0.910311,1012.835937,1.145077,2.246725,,,,,1.000000,,,,,,"[0.0,0.2)",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,19,GpBP,448012,55817,55675,0.598280,0.593712,0.593712,-0.004568,-0.763459,-0.004568,0.000000,negative,rule_only,True,False,0.587970,0.587970,0.587970,1556400,1806191,2,0,0,1556400,73,1493085,61332,1910,0.000047,0.959320,0.039406,2546445,249791,2796236,1.796605,1.160493,0.401720,3392.910481,0.753362,0.938957,,,1.000000,1.000000,1.000000,,,,,,"[0.4,0.6)",Q3
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,20,GpMF,78111,9482,9629,0.667833,0.669369,0.669369,0.001536,0.229928,0.001536,0.000000,neutral,rule_only,True,False,0.648670,0.648670,0.648670,185448,76658,2,0,0,185448,61,171217,13997,173,0.000329,0.923262,0.075477,59550,17108,76658,0.413367,0.413367,0.332167,965.063210,0.741478,1.952894,,,1.000000,1.000000,1.000000,,,,,,"[0.6,1.0]",Q2
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,21,GpPW,67558,8453,8361,0.625002,0.636794,0.636794,0.011792,1.886792,0.011792,0.000000,neutral,rule_only,True,False,0.610529,0.610529,0.610529,192800,233379,2,0,0,192800,63,176941,15664,132,0.000327,0.917744,0.081245,331572,40579,372151,1.930244,1.210472,0.374998,821.448937,0.746494,1.054461,,,1.000000,1.000000,1.000000,,,,,,"[0.6,1.0]",Q3
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,22,Gr>G,211099,27248,27325,0.036598,0.037734,0.037946,0.001348,3.683286,0.001137,0.000212,positive,dependency,True,True,0.037359,0.037383,0.037383,895639,106495,2,1,106495,895639,294,823578,70543,1224,0.000328,0.919542,0.078763,90108,16387,106495,0.118904,0.118904,0.963402,745.455867,0.758610,1.008767,,,,,0.865274,,,,,,"[0.0,0.2)",Q1
hetionet,best_combination_dep_l1_regularization_dep_fix_topk8_0412,23,PCiC,902,63,64,0.511210,0.532257,0.535196,0.023986,4.691973,0.021047,0.002939,positive,dependency,True,True,0.471907,0.479863,0.479863,564,17,2,2,17,564,11,325,228,0,0.019504,0.576241,0.404255,17,0,17,0.030142,0.030142,0.488790,12.025925,1.743096,2.021145,,,0.993877,,1.019862,,,,,,"[0.4,0.6)",Q1
