dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
FB15k-237,structural_r2d3,r2d3,0.351555,104,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,8,rule_only,trial,U,5247.000000,0.584875,0.415125,3068.839125,UU,10969.000000,1.000000,0.000000,10969.000000,0.633090,105.000000,0.366910,66.474418,0.584875,5247.000000,0.415125,3068.839125,,,,,,,,,1.000000,965.000000,0.000000,965.000000,1.000000,700.000000,0.000000,700.000000,1.000000,10969.000000,0.000000,10969.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,105,/film/film/costume_design_by,13,rule_only,trial,U,437.000000,1.000000,0.000000,437.000000,BB,120.000000,1.000000,0.000000,120.000000,1.000000,81.000000,0.000000,81.000000,1.000000,437.000000,0.000000,437.000000,,,,,,,,,1.000000,120.000000,0.000000,120.000000,,,,,1.000000,10.000000,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,106,/film/film/featured_film_locations,100,dependency,final,U,1750.000000,1.033074,0.033074,1807.879150,UU,1620.000000,1.037664,0.037664,1681.016166,0.875637,344.000000,0.124363,301.218956,1.033074,1750.000000,0.033074,1807.879150,,,,,,,,,1.028452,143.000000,0.028452,147.068707,,,,,1.037664,1620.000000,0.037664,1681.016166,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,107,/tv/tv_program/genre,94,rule_only,trial,U,1400.000000,0.896134,0.103866,1254.588020,BB,3122.000000,1.000000,0.000000,3122.000000,0.711764,186.000000,0.288236,132.388048,0.896134,1400.000000,0.103866,1254.588020,,,,,,,,,1.000000,3122.000000,0.000000,3122.000000,1.000000,403.000000,0.000000,403.000000,1.000000,752.000000,0.000000,752.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,108,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,3,rule_only,trial,B,462.000000,0.778231,0.221769,359.542583,BB,2422.000000,1.000000,0.000000,2422.000000,0.778231,462.000000,0.221769,359.542583,0.778742,448.000000,0.221258,348.876371,,,,,,,,,1.000000,2422.000000,0.000000,2422.000000,1.000000,184.000000,0.000000,184.000000,1.000000,990.000000,0.000000,990.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,109,/film/film/written_by,26,dependency,final,U,819.000000,0.967775,0.032225,792.607643,BB,2858.000000,1.041756,0.041756,2977.337505,0.957427,612.000000,0.042573,585.945508,0.967775,819.000000,0.032225,792.607643,,,,,,,,,1.041756,2858.000000,0.041756,2977.337505,1.031371,7.000000,0.031371,7.219598,1.042010,23.000000,0.042010,23.966237,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,110,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,22,dependency,final,U,373.000000,0.728321,0.271679,271.663770,BB,1514.000000,1.004298,0.004298,1520.507475,0.718328,143.000000,0.281672,102.720933,0.728321,373.000000,0.271679,271.663770,,,,,,,,,1.004298,1514.000000,0.004298,1520.507475,,,,,1.004299,472.000000,0.004299,474.028939,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,111,/location/hud_county_place/county,7,rule_only,trial,B,159.000000,1.388692,0.388692,220.802012,BB,20.000000,1.000000,0.000000,20.000000,1.388692,159.000000,0.388692,220.802012,1.247437,157.000000,0.247437,195.847688,,,,,,,,,1.000000,20.000000,0.000000,20.000000,,,,,1.000000,3.000000,0.000000,3.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,112,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,63,rule_only,trial,U,4713.000000,0.742183,0.257817,3497.907065,UU,2916.000000,1.000000,0.000000,2916.000000,0.729770,60.000000,0.270230,43.786176,0.742183,4713.000000,0.257817,3497.907065,,,,,,,,,1.000000,561.000000,0.000000,561.000000,1.000000,526.000000,0.000000,526.000000,1.000000,2916.000000,0.000000,2916.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,113,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,20,rule_only,trial,U,164.000000,1.000000,0.000000,164.000000,UU,244.000000,1.000000,0.000000,244.000000,1.000000,46.000000,0.000000,46.000000,1.000000,164.000000,0.000000,164.000000,,,,,,,,,1.000000,237.000000,0.000000,237.000000,1.000000,48.000000,0.000000,48.000000,1.000000,244.000000,0.000000,244.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,114,/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,3,rule_only,trial,U,843.000000,1.000000,0.000000,843.000000,BB,2058.000000,1.000000,0.000000,2058.000000,1.000000,202.000000,0.000000,202.000000,1.000000,843.000000,0.000000,843.000000,,,,,,,,,1.000000,2058.000000,0.000000,2058.000000,1.000000,1502.000000,0.000000,1502.000000,1.000000,620.000000,0.000000,620.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,115,/film/film/film_format,39,rule_only,trial,U,771.000000,0.921889,0.078111,710.776265,UU,2721.000000,1.000000,0.000000,2721.000000,0.922052,82.000000,0.077948,75.608289,0.921889,771.000000,0.078111,710.776265,,,,,,,,,1.000000,420.000000,0.000000,420.000000,,,,,1.000000,2721.000000,0.000000,2721.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,116,/film/film/music,92,dependency,final,U,2196.000000,1.944341,0.944341,4269.772616,BB,1633.000000,1.035301,0.035301,1690.646370,1.298325,267.000000,0.298325,346.652668,1.944341,2196.000000,0.944341,4269.772616,,,,,,,,,1.035301,1633.000000,0.035301,1690.646370,1.005933,11.000000,0.005933,11.065260,1.026162,320.000000,0.026162,328.371808,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,117,/sports/sports_team/roster./american_football/football_roster_position/position,3,rule_only,trial,U,15480.000000,1.000000,0.000000,15480.000000,UU,29590.000000,1.000000,0.000000,29590.000000,1.000000,238.000000,0.000000,238.000000,1.000000,15480.000000,0.000000,15480.000000,,,,,,,,,1.000000,952.000000,0.000000,952.000000,1.000000,1908.000000,0.000000,1908.000000,1.000000,29590.000000,0.000000,29590.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,118,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,50,dependency,final,U,1164.000000,0.870653,0.129347,1013.440674,UU,2519.000000,1.009189,0.009189,2542.145831,0.870760,297.000000,0.129240,258.615720,0.870653,1164.000000,0.129347,1013.440674,,,,,,,,,1.009189,2405.000000,0.009189,2427.098342,,,,,1.009189,2519.000000,0.009189,2542.145831,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,119,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,1,rule_only,trial,B,203.000000,1.540257,0.540257,312.672171,BB,32.000000,1.000000,0.000000,32.000000,1.540257,203.000000,0.540257,312.672171,1.440946,211.000000,0.440946,304.039627,,,,,,,,,1.000000,32.000000,0.000000,32.000000,1.000000,6.000000,0.000000,6.000000,1.000000,9.000000,0.000000,9.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,120,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,84,dependency,final,U,190.000000,0.887003,0.112997,168.530532,BB,458.000000,1.016024,0.016024,465.338992,0.717708,127.000000,0.282292,91.148891,0.887003,190.000000,0.112997,168.530532,,,,,,,,,1.016024,458.000000,0.016024,465.338992,,,,,1.016233,353.000000,0.016233,358.730355,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,121,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,29,rule_only,trial,U,552.000000,0.940863,0.059137,519.356597,BB,2.000000,1.000000,0.000000,2.000000,0.858297,29.000000,0.141703,24.890619,0.940863,552.000000,0.059137,519.356597,,,,,,,,,1.000000,2.000000,0.000000,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,31,dependency,final,U,488.000000,1.034890,0.034890,505.026564,UU,49.000000,1.007772,0.007772,49.380808,0.885450,77.000000,0.114550,68.179611,1.034890,488.000000,0.034890,505.026564,,,,,,,,,1.008267,5.000000,0.008267,5.041336,,,,,1.007772,49.000000,0.007772,49.380808,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,123,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,1,rule_only,trial,U,351.000000,1.000000,0.000000,351.000000,BB,5.000000,1.000000,0.000000,5.000000,1.000000,91.000000,0.000000,91.000000,1.000000,351.000000,0.000000,351.000000,,,,,,,,,1.000000,5.000000,0.000000,5.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,2.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,124,/education/educational_institution/school_type,80,dependency,final,U,922.000000,0.819811,0.180189,755.865650,UU,3161.000000,1.005264,0.005264,3177.639504,0.712624,112.000000,0.287376,79.813888,0.819811,922.000000,0.180189,755.865650,,,,,,,,,1.005936,869.000000,0.005936,874.158645,1.004080,106.000000,0.004080,106.432427,1.005264,3161.000000,0.005264,3177.639504,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,125,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,17,dependency,final,U,83.000000,0.920826,0.079174,76.428575,BB,16.000000,1.003510,0.003510,16.056158,0.941916,22.000000,0.058084,20.722150,0.920826,83.000000,0.079174,76.428575,,,,,,,,,1.003510,16.000000,0.003510,16.056158,,,,,1.004199,7.000000,0.004199,7.029395,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,126,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,27,rule_only,trial,U,331.000000,0.891195,0.108805,294.985380,UU,555.000000,1.000000,0.000000,555.000000,0.888965,56.000000,0.111035,49.782051,0.891195,331.000000,0.108805,294.985380,,,,,,,,,1.000000,242.000000,0.000000,242.000000,,,,,1.000000,555.000000,0.000000,555.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,127,/base/biblioness/bibs_location/state,7,dependency,final,B,244.000000,0.981004,0.018996,239.365000,BB,315.000000,1.013001,0.013001,319.095410,0.981004,244.000000,0.018996,239.365000,0.983240,216.000000,0.016760,212.379732,,,,,,,,,1.013001,315.000000,0.013001,319.095410,1.006203,15.000000,0.006203,15.093049,1.008760,51.000000,0.008760,51.446770,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,128,/education/university/local_tuition./measurement_unit/dated_money_value/currency,1,rule_only,trial,B,432.000000,1.000000,0.000000,432.000000,BB,2263.000000,1.000000,0.000000,2263.000000,1.000000,432.000000,0.000000,432.000000,1.000000,349.000000,0.000000,349.000000,,,,,,,,,1.000000,2263.000000,0.000000,2263.000000,1.000000,158.000000,0.000000,158.000000,1.000000,703.000000,0.000000,703.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,129,/business/business_operation/revenue./measurement_unit/dated_money_value/currency,1,rule_only,trial,B,374.000000,1.000000,0.000000,374.000000,BB,1686.000000,1.000000,0.000000,1686.000000,1.000000,374.000000,0.000000,374.000000,1.000000,168.000000,0.000000,168.000000,,,,,,,,,1.000000,1686.000000,0.000000,1686.000000,1.000000,91.000000,0.000000,91.000000,1.000000,391.000000,0.000000,391.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,130,/sports/sports_position/players./sports/sports_team_roster/team,22,dependency,final,U,18961.000000,0.507065,0.492935,9614.468945,UU,34049.000000,1.058039,0.058039,36025.166506,0.474550,398.000000,0.525450,188.871099,0.507065,18961.000000,0.492935,9614.468945,,,,,,,,,1.066976,96.000000,0.066976,102.429667,1.057458,5546.000000,0.057458,5864.663732,1.058039,34049.000000,0.058039,36025.166506,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,131,/military/military_conflict/combatants./military/military_combatant_group/combatants,34,dependency,final,U,3368.000000,0.700570,0.299430,2359.519760,UU,4662.000000,1.007357,0.007357,4696.296469,0.759092,190.000000,0.240908,144.227537,0.700570,3368.000000,0.299430,2359.519760,,,,,,,,,1.007317,3798.000000,0.007317,3825.791485,1.007773,345.000000,0.007773,347.681823,1.007357,4662.000000,0.007357,4696.296469,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,132,/sports/sports_league/teams./sports/sports_league_participation/team,16,rule_only,trial,U,239.000000,1.000000,0.000000,239.000000,UU,910.000000,1.000000,0.000000,910.000000,1.000000,42.000000,0.000000,42.000000,1.000000,239.000000,0.000000,239.000000,,,,,,,,,1.000000,80.000000,0.000000,80.000000,,,,,1.000000,910.000000,0.000000,910.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,133,/base/biblioness/bibs_location/country,14,rule_only,trial,B,966.000000,0.682276,0.317724,659.078519,BB,2937.000000,1.000000,0.000000,2937.000000,0.682276,966.000000,0.317724,659.078519,0.701467,397.000000,0.298533,278.482399,,,,,,,,,1.000000,2937.000000,0.000000,2937.000000,1.000000,35.000000,0.000000,35.000000,1.000000,845.000000,0.000000,845.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,134,/music/group_member/membership./music/group_membership/role,29,rule_only,trial,U,6419.000000,0.628012,0.371988,4031.209028,UU,8546.000000,1.000000,0.000000,8546.000000,0.797276,637.000000,0.202724,507.864748,0.628012,6419.000000,0.371988,4031.209028,,,,,,,,,1.000000,3763.000000,0.000000,3763.000000,1.000000,2209.000000,0.000000,2209.000000,1.000000,8546.000000,0.000000,8546.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,135,/location/administrative_division/country,3,rule_only,trial,B,526.000000,1.000000,0.000000,526.000000,BB,1901.000000,1.000000,0.000000,1901.000000,1.000000,526.000000,0.000000,526.000000,1.000000,324.000000,0.000000,324.000000,,,,,,,,,1.000000,1901.000000,0.000000,1901.000000,1.000000,83.000000,0.000000,83.000000,1.000000,428.000000,0.000000,428.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,136,/film/film/executive_produced_by,73,dependency,final,U,1032.000000,1.198061,0.198061,1236.399158,BB,802.000000,1.012105,0.012105,811.707969,0.903186,364.000000,0.096814,328.759777,1.198061,1032.000000,0.198061,1236.399158,,,,,,,,,1.012105,802.000000,0.012105,811.707969,1.009685,61.000000,0.009685,61.590797,1.012181,212.000000,0.012181,214.582414,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,137,/food/food/nutrients./food/nutrition_fact/nutrient,105,rule_only,trial,U,4399.000000,0.523226,0.476774,2301.672934,UU,8283.000000,1.000000,0.000000,8283.000000,0.555884,8.000000,0.444116,4.447074,0.523226,4399.000000,0.476774,2301.672934,,,,,,,,,1.000000,3.000000,0.000000,3.000000,1.000000,533.000000,0.000000,533.000000,1.000000,8283.000000,0.000000,8283.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,138,/music/group_member/membership./music/group_membership/group,22,rule_only,trial,U,159.000000,0.992861,0.007139,157.864931,BB,52.000000,1.000000,0.000000,52.000000,0.881858,82.000000,0.118142,72.312323,0.992861,159.000000,0.007139,157.864931,,,,,,,,,1.000000,52.000000,0.000000,52.000000,,,,,1.000000,35.000000,0.000000,35.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,139,/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,3,rule_only,trial,U,876.000000,0.881681,0.118319,772.352468,BB,2527.000000,1.000000,0.000000,2527.000000,0.882416,335.000000,0.117584,295.609394,0.881681,876.000000,0.118319,772.352468,,,,,,,,,1.000000,2527.000000,0.000000,2527.000000,1.000000,3.000000,0.000000,3.000000,1.000000,2314.000000,0.000000,2314.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,140,/education/field_of_study/students_majoring./education/education/student,34,dependency,final,U,250.000000,1.595562,0.595562,398.890400,UU,3.000000,1.002672,0.002672,3.008015,0.942345,44.000000,0.057655,41.463158,1.595562,250.000000,0.595562,398.890400,,,,,,,,,,,,,,,,,1.002672,3.000000,0.002672,3.008015,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,141,/award/award_winning_work/awards_won./award/award_honor/honored_for,10,rule_only,trial,U,3009.000000,1.000000,0.000000,3009.000000,BB,7017.000000,1.000000,0.000000,7017.000000,1.000000,504.000000,0.000000,504.000000,1.000000,3009.000000,0.000000,3009.000000,,,,,,,,,1.000000,7017.000000,0.000000,7017.000000,1.000000,5425.000000,0.000000,5425.000000,1.000000,1610.000000,0.000000,1610.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,142,/sports/sports_team/roster./basketball/basketball_roster_position/position,2,dependency,final,U,533.000000,0.738179,0.261821,393.449674,UU,382.000000,1.027415,0.027415,392.472530,0.736541,26.000000,0.263459,19.150058,0.738179,533.000000,0.261821,393.449674,,,,,,,,,1.027812,131.000000,0.027812,134.643320,1.027525,149.000000,0.027525,153.101165,1.027415,382.000000,0.027415,392.472530,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,143,/organization/organization/headquarters./location/mailing_address/state_province_region,39,rule_only,trial,U,982.000000,1.000000,0.000000,982.000000,UU,875.000000,1.000000,0.000000,875.000000,1.000000,385.000000,0.000000,385.000000,1.000000,982.000000,0.000000,982.000000,,,,,,,,,1.000000,693.000000,0.000000,693.000000,1.000000,15.000000,0.000000,15.000000,1.000000,875.000000,0.000000,875.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,144,/base/aareas/schema/administrative_area/capital,0,rule_only,trial,B,67.000000,1.000000,0.000000,67.000000,BB,21.000000,1.000000,0.000000,21.000000,1.000000,67.000000,0.000000,67.000000,,,,,,,,,,,,,1.000000,21.000000,0.000000,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,145,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,4,rule_only,trial,U,474.000000,0.791610,0.208390,375.223093,BB,1712.000000,1.000000,0.000000,1712.000000,0.752623,366.000000,0.247377,275.460128,0.791610,474.000000,0.208390,375.223093,,,,,,,,,1.000000,1712.000000,0.000000,1712.000000,1.000000,176.000000,0.000000,176.000000,1.000000,447.000000,0.000000,447.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,146,/education/educational_institution/campuses,13,rule_only,none,B,874.000000,1.000000,0.000000,874.000000,,,,,,1.000000,874.000000,0.000000,874.000000,1.000000,670.000000,0.000000,670.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,147,/film/film/distributors./film/film_film_distributor_relationship/region,10,dependency,final,U,756.000000,0.812290,0.187710,614.091542,UU,1744.000000,1.042306,0.042306,1817.781838,0.776900,160.000000,0.223100,124.303952,0.812290,756.000000,0.187710,614.091542,,,,,,,,,1.033335,50.000000,0.033335,51.666750,1.035335,20.000000,0.035335,20.706698,1.042306,1744.000000,0.042306,1817.781838,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,148,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,60,rule_only,trial,U,5085.000000,1.000000,0.000000,5085.000000,UU,12036.000000,1.000000,0.000000,12036.000000,1.000000,64.000000,0.000000,64.000000,1.000000,5085.000000,0.000000,5085.000000,,,,,,,,,1.000000,714.000000,0.000000,714.000000,1.000000,1995.000000,0.000000,1995.000000,1.000000,12036.000000,0.000000,12036.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,149,/medicine/disease/notable_people_with_this_condition,15,dependency,final,U,132.000000,1.292359,0.292359,170.591362,UU,5.000000,1.004648,0.004648,5.023240,0.968040,10.000000,0.031960,9.680403,1.292359,132.000000,0.292359,170.591362,,,,,,,,,,,,,,,,,1.004648,5.000000,0.004648,5.023240,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,150,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,38,rule_only,trial,U,3450.000000,0.708059,0.291941,2442.804585,UU,4188.000000,1.000000,0.000000,4188.000000,0.761668,366.000000,0.238332,278.770378,0.708059,3450.000000,0.291941,2442.804585,,,,,,,,,1.000000,3703.000000,0.000000,3703.000000,1.000000,203.000000,0.000000,203.000000,1.000000,4188.000000,0.000000,4188.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,151,/people/ethnicity/geographic_distribution,17,dependency,final,U,1500.000000,0.695822,0.304178,1043.733600,UU,2970.000000,1.001541,0.001541,2974.576473,0.803383,109.000000,0.196617,87.568758,0.695822,1500.000000,0.304178,1043.733600,,,,,,,,,1.001551,417.000000,0.001551,417.646684,1.001589,17.000000,0.001589,17.027006,1.001541,2970.000000,0.001541,2974.576473,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,152,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,17,dependency,final,U,27811.000000,0.542215,0.457785,15079.533022,UU,40678.000000,1.001339,0.001339,40732.451571,0.668199,847.000000,0.331801,565.964976,0.542215,27811.000000,0.457785,15079.533022,,,,,,,,,1.003105,23396.000000,0.003105,23468.644580,1.002280,16062.000000,0.002280,16098.621360,1.001339,40678.000000,0.001339,40732.451571,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,153,/film/film/personal_appearances./film/personal_film_appearance/person,11,rule_only,trial,U,313.000000,0.915206,0.084794,286.459321,UU,295.000000,1.000000,0.000000,295.000000,0.891716,64.000000,0.108284,57.069830,0.915206,313.000000,0.084794,286.459321,,,,,,,,,1.000000,16.000000,0.000000,16.000000,,,,,1.000000,295.000000,0.000000,295.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,154,/location/location/time_zones,137,dependency,final,U,1435.000000,0.684215,0.315785,981.849099,BB,3076.000000,1.002470,0.002470,3083.596797,0.667449,391.000000,0.332551,260.972676,0.684215,1435.000000,0.315785,981.849099,,,,,,,,,1.002470,3076.000000,0.002470,3083.596797,1.002421,18.000000,0.002421,18.043573,1.002459,2192.000000,0.002459,2197.390128,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,155,/film/film/story_by,31,dependency,final,U,292.000000,0.961227,0.038773,280.678226,BB,550.000000,1.054658,0.054658,580.061625,0.941217,225.000000,0.058783,211.773803,0.961227,292.000000,0.038773,280.678226,,,,,,,,,1.054658,550.000000,0.054658,580.061625,1.024031,7.000000,0.024031,7.168217,1.062073,14.000000,0.062073,14.869016,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,156,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,21,rule_only,trial,U,458.000000,1.000000,0.000000,458.000000,UU,885.000000,1.000000,0.000000,885.000000,1.000000,36.000000,0.000000,36.000000,1.000000,458.000000,0.000000,458.000000,,,,,,,,,1.000000,229.000000,0.000000,229.000000,1.000000,14.000000,0.000000,14.000000,1.000000,885.000000,0.000000,885.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,157,/olympics/olympic_games/participating_countries,23,rule_only,trial,U,8569.000000,0.741720,0.258280,6355.797823,UU,19461.000000,1.000000,0.000000,19461.000000,0.759851,391.000000,0.240149,297.101624,0.741720,8569.000000,0.258280,6355.797823,,,,,,,,,1.000000,15838.000000,0.000000,15838.000000,1.000000,541.000000,0.000000,541.000000,1.000000,19461.000000,0.000000,19461.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,158,/tv/tv_network/programs./tv/tv_network_duration/program,26,dependency,final,U,292.000000,0.913671,0.086329,266.791961,BB,436.000000,1.072589,0.072589,467.648804,0.827797,77.000000,0.172203,63.740407,0.913671,292.000000,0.086329,266.791961,,,,,,,,,1.072589,436.000000,0.072589,467.648804,1.057639,23.000000,0.057639,24.325695,1.075428,105.000000,0.075428,112.919982,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,159,/people/person/employment_history./business/employment_tenure/company,24,dependency,final,U,173.000000,1.232348,0.232348,213.196169,BB,66.000000,1.006148,0.006148,66.405742,1.141381,116.000000,0.141381,132.400184,1.232348,173.000000,0.232348,213.196169,,,,,,,,,1.006148,66.000000,0.006148,66.405742,1.004046,3.000000,0.004046,3.012138,1.000461,43.000000,0.000461,43.019836,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,160,/music/artist/origin,34,dependency,final,U,429.000000,0.960251,0.039749,411.947507,UU,42.000000,1.044088,0.044088,43.851688,0.958106,112.000000,0.041894,107.307872,0.960251,429.000000,0.039749,411.947507,,,,,,,,,1.041202,4.000000,0.041202,4.164808,,,,,1.044088,42.000000,0.044088,43.851688,,,,,,,,,,,,,,,,,,,,,
