dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
FB15k-237,balanced4_syn_max_topk_eff_rf,0.84,34288,0.3643999837811026,0.37097865387052353,0.018053431345300908
FB15k-237,balanced4_syn_max_topk_eff_rf,0.86,35104,0.35945911054786184,0.3658848580417676,0.01787615699630507
FB15k-237,balanced4_syn_max_topk_eff_rf,0.88,35921,0.3572043943960573,0.363481594744895,0.01757313305019914
FB15k-237,balanced4_syn_max_topk_eff_rf,0.9,36737,0.3552302800810896,0.36134724523198125,0.01721971772647124
FB15k-237,balanced4_syn_max_topk_eff_rf,0.92,37553,0.35280111982935863,0.3587713484262733,0.016922362944319147
FB15k-237,balanced4_syn_max_topk_eff_rf,0.94,38370,0.35263383379796415,0.35848648936943855,0.016596976836963373
FB15k-237,balanced4_syn_max_topk_eff_rf,0.96,39186,0.3540448936698233,0.35945976067206087,0.015294294873483993
FB15k-237,balanced4_syn_max_topk_eff_rf,0.98,40003,0.3537909052877276,0.3585842366364099,0.013548486625974965
FB15k-237,balanced4_syn_max_topk_eff_rf,1.0,40819,0.35281198551723697,0.35605305507138224,0.009186393000208737
KG20C,balanced4_syn_max_topk_eff_rf,0.02,149,0.16259515016407167,0.2629190255614024,0.6170164072919506
KG20C,balanced4_syn_max_topk_eff_rf,0.04,298,0.1788755961595902,0.26584058112452624,0.4861757938592537
KG20C,balanced4_syn_max_topk_eff_rf,0.06,447,0.1766544551641278,0.25106309951551214,0.42121012052739926
KG20C,balanced4_syn_max_topk_eff_rf,0.08,596,0.1798399552636762,0.25026325854756304,0.3915887500118327
KG20C,balanced4_syn_max_topk_eff_rf,0.1,745,0.17376248300969083,0.23370665261847523,0.34497763021400485
KG20C,balanced4_syn_max_topk_eff_rf,0.12,894,0.18146838889181205,0.23905889625421453,0.3173583438641583
KG20C,balanced4_syn_max_topk_eff_rf,0.14,1043,0.18201488006521274,0.23645803457547682,0.29911375647286675
KG20C,balanced4_syn_max_topk_eff_rf,0.16,1192,0.18225196474412392,0.23275072801551414,0.27708213374977286
KG20C,balanced4_syn_max_topk_eff_rf,0.18,1341,0.17826228127078014,0.22591793684781522,0.26733448734814624
KG20C,balanced4_syn_max_topk_eff_rf,0.2,1490,0.17757328139130638,0.22340825718417806,0.25811865069874007
KG20C,balanced4_syn_max_topk_eff_rf,0.22,1639,0.17448106291082444,0.21722220621355803,0.24496150235271186
KG20C,balanced4_syn_max_topk_eff_rf,0.24,1788,0.17460979216452302,0.21551110126803225,0.23424407415232862
KG20C,balanced4_syn_max_topk_eff_rf,0.26,1936,0.17379386142892028,0.21366922125242754,0.22944055385877848
