dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,196,/influence/influence_node/peers./influence/peer_relationship/peers,2,rule_only,trial,B,33.000000,1.000000,0.000000,33.000000,BB,1.000000,1.000000,0.000000,1.000000,1.000000,33.000000,0.000000,33.000000,,,,,,,,,,,,,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,197,/government/governmental_body/members./government/government_position_held/legislative_sessions,12,rule_only,trial,U,342.000000,0.710163,0.289837,242.875746,UU,704.000000,1.000000,0.000000,704.000000,0.756136,10.000000,0.243864,7.561365,0.710163,342.000000,0.289837,242.875746,,,,,,,,,,,,,,,,,1.000000,704.000000,0.000000,704.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,198,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,21,dependency,final,U,328.000000,0.975101,0.024899,319.833292,BB,878.000000,1.042928,0.042928,915.690960,0.958720,132.000000,0.041280,126.551040,0.975101,328.000000,0.024899,319.833292,,,,,,,,,1.042928,878.000000,0.042928,915.690960,1.034816,42.000000,0.034816,43.462289,1.038922,263.000000,0.038922,273.236433,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,199,/organization/organization/place_founded,16,rule_only,trial,B,16.000000,1.351040,0.351040,21.616643,UU,3.000000,1.000000,0.000000,3.000000,1.351040,16.000000,0.351040,21.616643,1.337970,16.000000,0.337970,21.407515,,,,,,,,,,,,,,,,,1.000000,3.000000,0.000000,3.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,200,/base/eating/practicer_of_diet/diet,11,rule_only,trial,U,243.000000,0.925849,0.074151,224.981307,UU,87.000000,1.000000,0.000000,87.000000,0.924250,49.000000,0.075750,45.288230,0.925849,243.000000,0.074151,224.981307,,,,,,,,,,,,,1.000000,2.000000,0.000000,2.000000,1.000000,87.000000,0.000000,87.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,201,/tv/tv_program/program_creator,2,rule_only,trial,B,170.000000,1.000000,0.000000,170.000000,BB,38.000000,1.000000,0.000000,38.000000,1.000000,170.000000,0.000000,170.000000,,,,,,,,,,,,,1.000000,38.000000,0.000000,38.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,202,/people/deceased_person/place_of_burial,9,dependency,final,U,132.000000,1.134597,0.134597,149.766778,UU,8.000000,1.015511,0.015511,8.124091,1.129368,18.000000,0.129368,20.328626,1.134597,132.000000,0.134597,149.766778,,,,,,,,,,,,,1.015829,1.000000,0.015829,1.015829,1.015511,8.000000,0.015511,8.124091,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,203,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,20,dependency,final,U,711.000000,0.989610,0.010390,703.612639,UU,882.000000,1.026055,0.026055,904.980245,0.970989,51.000000,0.029011,49.520429,0.989610,711.000000,0.010390,703.612639,,,,,,,,,1.002619,1.000000,0.002619,1.002619,1.021993,8.000000,0.021993,8.175941,1.026055,882.000000,0.026055,904.980245,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,204,/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position,4,rule_only,trial,U,69.000000,0.785928,0.214072,54.229025,UU,79.000000,1.000000,0.000000,79.000000,0.779788,20.000000,0.220212,15.595758,0.785928,69.000000,0.214072,54.229025,,,,,,,,,1.000000,31.000000,0.000000,31.000000,1.000000,30.000000,0.000000,30.000000,1.000000,79.000000,0.000000,79.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,205,/location/administrative_division/first_level_division_of,0,rule_only,trial,B,289.000000,1.000000,0.000000,289.000000,BB,951.000000,1.000000,0.000000,951.000000,1.000000,289.000000,0.000000,289.000000,1.000000,209.000000,0.000000,209.000000,,,,,,,,,1.000000,951.000000,0.000000,951.000000,1.000000,59.000000,0.000000,59.000000,1.000000,854.000000,0.000000,854.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,206,/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,0,rule_only,trial,U,846.000000,1.000000,0.000000,846.000000,BB,2431.000000,1.000000,0.000000,2431.000000,1.000000,294.000000,0.000000,294.000000,1.000000,846.000000,0.000000,846.000000,,,,,,,,,1.000000,2431.000000,0.000000,2431.000000,1.000000,6.000000,0.000000,6.000000,1.000000,2123.000000,0.000000,2123.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,207,/organization/organization/child./organization/organization_relationship/child,20,dependency,final,U,94.000000,1.193818,0.193818,112.218930,UU,15.000000,1.027181,0.027181,15.407709,1.193954,55.000000,0.193954,65.667486,1.193818,94.000000,0.193818,112.218930,,,,,,,,,1.028035,14.000000,0.028035,14.392493,1.020956,2.000000,0.020956,2.041911,1.027181,15.000000,0.027181,15.407709,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,208,/business/business_operation/assets./measurement_unit/dated_money_value/currency,0,rule_only,trial,B,352.000000,1.000000,0.000000,352.000000,BB,1512.000000,1.000000,0.000000,1512.000000,1.000000,352.000000,0.000000,352.000000,1.000000,150.000000,0.000000,150.000000,,,,,,,,,1.000000,1512.000000,0.000000,1512.000000,1.000000,89.000000,0.000000,89.000000,1.000000,407.000000,0.000000,407.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,209,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,3,rule_only,trial,U,69.000000,0.938764,0.061236,64.774737,UU,1.000000,1.000000,0.000000,1.000000,0.891678,12.000000,0.108322,10.700132,0.938764,69.000000,0.061236,64.774737,,,,,,,,,,,,,,,,,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,210,/time/event/instance_of_recurring_event,11,rule_only,trial,U,198.000000,1.000000,0.000000,198.000000,UU,418.000000,1.000000,0.000000,418.000000,1.000000,10.000000,0.000000,10.000000,1.000000,198.000000,0.000000,198.000000,,,,,,,,,,,,,,,,,1.000000,418.000000,0.000000,418.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,211,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,7,dependency,final,U,146.000000,1.046055,0.046055,152.723986,UU,12.000000,1.004275,0.004275,12.051296,0.954556,36.000000,0.045444,34.364002,1.046055,146.000000,0.046055,152.723986,,,,,,,,,1.004259,1.000000,0.004259,1.004259,,,,,1.004275,12.000000,0.004275,12.051296,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,212,/film/actor/film./film/performance/special_performance_type,16,rule_only,trial,U,234.000000,1.000000,0.000000,234.000000,UU,228.000000,1.000000,0.000000,228.000000,1.000000,60.000000,0.000000,60.000000,1.000000,234.000000,0.000000,234.000000,,,,,,,,,1.000000,19.000000,0.000000,19.000000,,,,,1.000000,228.000000,0.000000,228.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,213,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,0,rule_only,trial,B,378.000000,1.000000,0.000000,378.000000,BB,1700.000000,1.000000,0.000000,1700.000000,1.000000,378.000000,0.000000,378.000000,1.000000,157.000000,0.000000,157.000000,,,,,,,,,1.000000,1700.000000,0.000000,1700.000000,1.000000,114.000000,0.000000,114.000000,1.000000,326.000000,0.000000,326.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,214,/people/ethnicity/languages_spoken,29,dependency,final,U,81.000000,1.235820,0.235820,100.101396,BB,174.000000,1.063931,0.063931,185.124046,0.898020,47.000000,0.101980,42.206931,1.235820,81.000000,0.235820,100.101396,,,,,,,,,1.063931,174.000000,0.063931,185.124046,1.063507,4.000000,0.063507,4.254028,1.064312,26.000000,0.064312,27.672120,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,215,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,8,dependency,final,U,152.000000,1.160170,0.160170,176.345810,UU,44.000000,1.007177,0.007177,44.315792,0.857845,31.000000,0.142155,26.593192,1.160170,152.000000,0.160170,176.345810,,,,,,,,,1.007175,10.000000,0.007175,10.071753,,,,,1.007177,44.000000,0.007177,44.315792,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,216,/medicine/symptom/symptom_of,31,rule_only,trial,U,82.000000,1.000000,0.000000,82.000000,BB,33.000000,1.000000,0.000000,33.000000,1.000000,18.000000,0.000000,18.000000,1.000000,82.000000,0.000000,82.000000,,,,,,,,,1.000000,33.000000,0.000000,33.000000,1.000000,1.000000,0.000000,1.000000,1.000000,13.000000,0.000000,13.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,217,/education/university/fraternities_and_sororities,21,rule_only,trial,U,322.000000,0.921303,0.078697,296.659469,UU,774.000000,1.000000,0.000000,774.000000,0.921646,64.000000,0.078354,58.985318,0.921303,322.000000,0.078697,296.659469,,,,,,,,,1.000000,107.000000,0.000000,107.000000,1.000000,5.000000,0.000000,5.000000,1.000000,774.000000,0.000000,774.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,218,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,13,dependency,final,U,2138.000000,0.777910,0.222090,1663.170725,UU,4103.000000,1.030901,0.030901,4229.788444,0.892867,468.000000,0.107133,417.861709,0.777910,2138.000000,0.222090,1663.170725,,,,,,,,,1.031301,652.000000,0.031301,672.408056,1.029612,40.000000,0.029612,41.184496,1.030901,4103.000000,0.030901,4229.788444,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,219,/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,4,rule_only,trial,U,952.000000,0.806701,0.193299,767.978971,UU,1804.000000,1.000000,0.000000,1804.000000,0.811113,465.000000,0.188887,377.167499,0.806701,952.000000,0.193299,767.978971,,,,,,,,,1.000000,1557.000000,0.000000,1557.000000,1.000000,36.000000,0.000000,36.000000,1.000000,1804.000000,0.000000,1804.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,220,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,20,rule_only,trial,U,213.000000,1.000000,0.000000,213.000000,UU,459.000000,1.000000,0.000000,459.000000,1.000000,29.000000,0.000000,29.000000,1.000000,213.000000,0.000000,213.000000,,,,,,,,,1.000000,141.000000,0.000000,141.000000,1.000000,10.000000,0.000000,10.000000,1.000000,459.000000,0.000000,459.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,221,/location/country/official_language,16,rule_only,trial,U,754.000000,0.913653,0.086347,688.894060,UU,2433.000000,1.000000,0.000000,2433.000000,0.947873,237.000000,0.052127,224.645948,0.913653,754.000000,0.086347,688.894060,,,,,,,,,1.000000,1528.000000,0.000000,1528.000000,1.000000,3.000000,0.000000,3.000000,1.000000,2433.000000,0.000000,2433.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,222,/location/location/partially_contains,13,rule_only,trial,U,669.000000,0.744058,0.255942,497.774802,UU,1310.000000,1.000000,0.000000,1310.000000,1.033128,89.000000,0.033128,91.948374,0.744058,669.000000,0.255942,497.774802,,,,,,,,,1.000000,128.000000,0.000000,128.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1310.000000,0.000000,1310.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,223,/film/film/film_art_direction_by,3,rule_only,trial,U,181.000000,1.118389,0.118389,202.428391,BB,177.000000,1.000000,0.000000,177.000000,1.055118,81.000000,0.055118,85.464582,1.118389,181.000000,0.118389,202.428391,,,,,,,,,1.000000,177.000000,0.000000,177.000000,,,,,1.000000,21.000000,0.000000,21.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,224,/people/person/spouse_s./people/marriage/location_of_ceremony,35,rule_only,trial,U,141.000000,1.000000,0.000000,141.000000,BB,2.000000,1.000000,0.000000,2.000000,1.000000,8.000000,0.000000,8.000000,1.000000,141.000000,0.000000,141.000000,,,,,,,,,1.000000,2.000000,0.000000,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,225,/education/university/international_tuition./measurement_unit/dated_money_value/currency,0,rule_only,trial,U,163.000000,1.000000,0.000000,163.000000,BB,281.000000,1.000000,0.000000,281.000000,1.000000,147.000000,0.000000,147.000000,1.000000,163.000000,0.000000,163.000000,,,,,,,,,1.000000,281.000000,0.000000,281.000000,1.000000,5.000000,0.000000,5.000000,1.000000,174.000000,0.000000,174.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,226,/organization/organization_founder/organizations_founded,9,dependency,final,U,275.000000,0.911000,0.089000,250.525110,UU,659.000000,1.018283,0.018283,671.048761,1.300217,58.000000,0.300217,75.412574,0.911000,275.000000,0.089000,250.525110,,,,,,,,,1.009892,7.000000,0.009892,7.069241,,,,,1.018283,659.000000,0.018283,671.048761,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,227,/film/film/dubbing_performances./film/dubbing_performance/actor,8,dependency,final,U,92.000000,1.069433,0.069433,98.387882,UU,3.000000,1.064691,0.064691,3.194072,1.043604,19.000000,0.043604,19.828478,1.069433,92.000000,0.069433,98.387882,,,,,,,,,,,,,,,,,1.064691,3.000000,0.064691,3.194072,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,228,/dataworld/gardening_hint/split_to,10,rule_only,none,U,109.000000,1.000000,0.000000,109.000000,,,,,,1.000000,76.000000,0.000000,76.000000,1.000000,109.000000,0.000000,109.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,229,/medicine/disease/risk_factors,13,rule_only,trial,U,63.000000,1.079706,0.079706,68.021453,BB,13.000000,1.000000,0.000000,13.000000,0.995299,18.000000,0.004701,17.915387,1.079706,63.000000,0.079706,68.021453,,,,,,,,,1.000000,13.000000,0.000000,13.000000,1.000000,5.000000,0.000000,5.000000,1.000000,10.000000,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,230,/film/film/prequel,18,dependency,final,B,191.000000,1.388727,0.388727,265.246933,BB,10.000000,1.039965,0.039965,10.399650,1.388727,191.000000,0.388727,265.246933,,,,,,,,,,,,,1.039965,10.000000,0.039965,10.399650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,231,/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,3,rule_only,trial,U,1866.000000,1.000000,0.000000,1866.000000,UU,3762.000000,1.000000,0.000000,3762.000000,1.000000,18.000000,0.000000,18.000000,1.000000,1866.000000,0.000000,1866.000000,,,,,,,,,,,,,1.000000,6.000000,0.000000,6.000000,1.000000,3762.000000,0.000000,3762.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,232,/film/actor/dubbing_performances./film/dubbing_performance/language,12,dependency,final,U,90.000000,1.005970,0.005970,90.537282,UU,6.000000,1.004274,0.004274,6.025645,1.002122,89.000000,0.002122,89.188858,1.005970,90.000000,0.005970,90.537282,,,,,,,,,1.003757,4.000000,0.003757,4.015028,,,,,1.004274,6.000000,0.004274,6.025645,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,233,/broadcast/content/artist,14,rule_only,trial,U,280.000000,0.877560,0.122440,245.716744,UU,437.000000,1.000000,0.000000,437.000000,0.860403,33.000000,0.139597,28.393302,0.877560,280.000000,0.122440,245.716744,,,,,,,,,1.000000,67.000000,0.000000,67.000000,1.000000,4.000000,0.000000,4.000000,1.000000,437.000000,0.000000,437.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,234,/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,0,rule_only,trial,U,860.000000,1.000000,0.000000,860.000000,BB,2328.000000,1.000000,0.000000,2328.000000,1.000000,287.000000,0.000000,287.000000,1.000000,860.000000,0.000000,860.000000,,,,,,,,,1.000000,2328.000000,0.000000,2328.000000,,,,,1.000000,2260.000000,0.000000,2260.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,235,/music/instrument/family,6,dependency,final,U,618.000000,0.942574,0.057426,582.510732,UU,1195.000000,1.050835,0.050835,1255.747586,0.903053,471.000000,0.096947,425.337963,0.942574,618.000000,0.057426,582.510732,,,,,,,,,1.052245,288.000000,0.052245,303.046560,1.049518,104.000000,0.049518,109.149862,1.050835,1195.000000,0.050835,1255.747586,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,236,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,9,rule_only,trial,U,160.000000,0.997458,0.002542,159.593280,BB,312.000000,1.000000,0.000000,312.000000,1.031946,135.000000,0.031946,139.312656,0.997458,160.000000,0.002542,159.593280,,,,,,,,,1.000000,312.000000,0.000000,312.000000,1.000000,2.000000,0.000000,2.000000,1.000000,160.000000,0.000000,160.000000,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,0,P27,3277,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,1,P17,396,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,2,P106,9426,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,3,P19,1925,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,4,P102,631,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,5,P69,1687,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,6,P136,1401,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,7,P463,970,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,8,P131,322,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,9,P1412,1993,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,10,P140,346,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,11,P1303,584,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,12,P3373,132,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,13,P20,1230,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,14,P47,427,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,15,P26,111,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,16,P119,324,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,17,P161,1239,rule_only,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,18,P264,390,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,19,P101,286,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,20,P108,644,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,21,P737,90,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codex-l,tg_rd__pos_auto_sqrt__ri_conf__dn_per_rule_degree__dl1_1e-5,rd,0.334178,22,P740,72,dependency,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
