dataset,feature,sort_direction,full_gain_pt,best_coverage_ge_20,best_n,best_threshold,best_mrr_stage1,best_mrr_stage2,best_delta_mrr,best_gain_pt,gain_lift_vs_full
codex-l,rule_weight_top10_mean,asc,0.014819848478911934,0.54,33010,0.5885817982292054,0.3305316669391827,0.3377024090701232,0.007170742130940544,0.021694569229458782,0.006874720750546848
codex-l,avg_negative_dep,desc,0.014819848478818898,0.4,24452,1.0,0.28286362820244854,0.28893702794477755,0.006073399742329011,0.021471122960998734,0.006651274482179836
codex-l,pos_mass,desc,0.01481984847884421,0.38,23229,21.7763,0.283200610528655,0.2892673054348732,0.006066694906218251,0.021421899108527542,0.0066020506296833315
codex-l,rule_weight_top10_sum,asc,0.01481984847890816,0.56,34232,6.140357658197662,0.33904579474941005,0.34630257517420704,0.007256780424796994,0.021403540575279933,0.006583692096371774
codex-l,abs_dep_mass,desc,0.014819848478846431,0.38,23229,22.19502,0.2828119581375872,0.2888613781641585,0.006049420026571328,0.021390255441844808,0.006570406962998376
codex-l,syn_rule_ratio,desc,0.01481984847879958,0.34,20784,0.2293738336578611,0.37627904275825547,0.3842663092202999,0.007987266462044451,0.021226976670013276,0.006407128191213696
codex-l,net_dep_mass,desc,0.014819848478918152,0.38,23229,16.11145,0.3005114157598055,0.30688614920811574,0.006374733448310244,0.021212949372297674,0.006393100893379522
codex-l,synergy_weight_max,asc,0.01481984847895812,0.8,48903,2.51459,0.355290828562751,0.36281362920584154,0.007522800643090521,0.021173641530580323,0.006353793051622203
codex-l,synergy_weight_top1_mean,asc,0.01481984847895812,0.8,48903,2.51459,0.355290828562751,0.36281362920584154,0.007522800643090521,0.021173641530580323,0.006353793051622203
codex-l,synergy_weight_top1_sum,asc,0.01481984847895812,0.8,48903,2.51459,0.355290828562751,0.36281362920584154,0.007522800643090521,0.021173641530580323,0.006353793051622203
codex-l,neg_dep_ratio,desc,0.014819848478914155,0.3,18339,0.0537383177570093,0.30562290214217325,0.31208874087682076,0.006465838734647511,0.0211562637790792,0.006336415300165044
codex-l,dep_rule_ratio,desc,0.01481984847882778,0.34,20784,0.2306602584826517,0.37655868102582696,0.3844948526825758,0.00793617165674887,0.021075524364832177,0.006255675886004397
codex-l,avg_candidate_dep_score,asc,0.014819848478798026,0.36,22006,-0.0037723859321864,0.29566488887109577,0.3017920504604604,0.00612716158936466,0.02072333178538477,0.005903483306586743
codex-l,max_candidate_dep_score,desc,0.014819848478746955,0.92,56239,-0.0114392603799327,0.3322704643079754,0.33901060362602037,0.006740139318044958,0.020285099164870868,0.0054652506861239125
codex-l,rule_dominance_ratio,desc,0.014819848478780484,0.22,13448,0.0215701180688026,0.6535778922652252,0.6666544715079609,0.013076579242735642,0.020007682936480142,0.005187834457699658
codex-l,dep_rule_ratio,asc,0.014819848478817788,0.9,55016,1.742324144900958,0.3355677186816761,0.34215416332101234,0.00658644463933622,0.019627765940096964,0.004807917461279176
codex-l,rule_weight_top5_mean,asc,0.01481984847885287,0.6,36677,0.8143048473814453,0.3244118991870147,0.3307745486352283,0.006362649448213631,0.019612873215065774,0.004793024736212903
codex-l,rule_weight_top5_sum,asc,0.014819848478859976,0.6,36677,4.023216862773327,0.3254341099358013,0.331777535165453,0.0063434252296517,0.019492195304613436,0.0046723468257534595
codex-l,syn_rule_ratio,asc,0.014819848478820452,0.9,55016,1.7313633722407729,0.33564598802806783,0.34217550381139983,0.006529515783331996,0.0194535791167747,0.0046337306379542476
codex-l,weak_rule_score,desc,0.014819848478651032,0.7,42790,-0.4192504488031863,0.30316166152472374,0.30888068689821535,0.005719025373491615,0.018864606245817095,0.004044757767166063
codex-l,rule_weight_max,asc,0.014819848478652364,0.7,42790,1.4192504488031863,0.30318900367712487,0.3089080491730759,0.005719045495951036,0.018862971369639103,0.004043122890986739
codex-l,rule_weight_top1_mean,asc,0.014819848478652364,0.7,42790,1.4192504488031863,0.30318900367712487,0.3089080491730759,0.005719045495951036,0.018862971369639103,0.004043122890986739
codex-l,rule_weight_top1_sum,asc,0.014819848478652364,0.7,42790,1.4192504488031863,0.30318900367712487,0.3089080491730759,0.005719045495951036,0.018862971369639103,0.004043122890986739
codex-l,top1_rule_weight,asc,0.014819848478652364,0.7,42790,1.4192504488031863,0.30318900367712487,0.3089080491730759,0.005719045495951036,0.018862971369639103,0.004043122890986739
codex-l,red_rule_ratio,desc,0.014819848478909714,0.38,23229,0.000336366505107,0.29054433913921324,0.29594486149167815,0.005400522352464909,0.01858760135704207,0.0037677528781323577
codex-l,candidate_dep_coverage,asc,0.014819848478832665,0.78,47681,1.0,0.35818116739908973,0.3648122822139267,0.006631114814836969,0.018513298348398433,0.003693449869565768
codex-l,dep_candidate_ratio,asc,0.014819848478832665,0.78,47681,1.0,0.35818116739908973,0.3648122822139267,0.006631114814836969,0.018513298348398433,0.003693449869565768
codex-l,num_neg_dep,desc,0.014819848478909492,0.36,22006,2.0,0.2720970069203594,0.2771231637121566,0.005026156791797243,0.018471929730812464,0.003652081251902972
codex-l,unique_redundancy_edges,desc,0.014819848478909492,0.36,22006,2.0,0.2720970069203594,0.2771231637121566,0.005026156791797243,0.018471929730812464,0.003652081251902972
codex-l,redundancy_weight_top10_sum,desc,0.014819848478906605,0.38,23229,0.02763,0.2807711687280887,0.28592244473711503,0.005151276009026318,0.018346883807058623,0.0035270353281520173
codex-l,redundancy_weight_top3_sum,desc,0.014819848478905717,0.38,23229,0.02763,0.2807711687280875,0.28592244473711304,0.0051512760090255405,0.018346883807055958,0.003527035328150241
codex-l,neg_mass,desc,0.014819848478903497,0.38,23229,0.02763,0.2807711687280905,0.2859224447371141,0.005151276009023598,0.018346883807048853,0.003527035328145356
codex-l,redundancy_weight_top5_sum,desc,0.014819848478903053,0.38,23229,0.02763,0.2807711687280908,0.2859224447371141,0.0051512760090232645,0.018346883807047742,0.00352703532814469
codex-l,redundancy_weight_mean,desc,0.014819848478909492,0.4,24452,0.0,0.28569670969667327,0.2909211671588131,0.005224457462139842,0.01828672604485604,0.0034668775659465467
codex-l,redundancy_weight_max,desc,0.014819848478906605,0.4,24452,0.0,0.2856967096966781,0.29092116715881583,0.005224457462137733,0.01828672604484849,0.003466877565941884
codex-l,redundancy_weight_top1_mean,desc,0.014819848478906605,0.4,24452,0.0,0.2856967096966781,0.29092116715881583,0.005224457462137733,0.01828672604484849,0.003466877565941884
codex-l,redundancy_weight_top1_sum,desc,0.014819848478906605,0.4,24452,0.0,0.2856967096966781,0.29092116715881583,0.005224457462137733,0.01828672604484849,0.003466877565941884
codex-l,redundancy_weight_top10_mean,desc,0.014819848478906383,0.4,24452,0.0,0.28569670969667815,0.29092116715881555,0.0052244574621374,0.018286726044847157,0.0034668775659407736
codex-l,redundancy_weight_top5_mean,desc,0.014819848478902609,0.4,24452,0.0,0.28569670969668054,0.29092116715881483,0.005224457462134291,0.018286726044836277,0.003466877565933668
codex-l,redundancy_weight_top3_mean,desc,0.014819848478902609,0.4,24452,0.0,0.2856967096966813,0.29092116715881555,0.0052244574621342355,0.018286726044835833,0.003466877565933224
codex-l,topk_redundancy,desc,0.014819848478902609,0.4,24452,0.0,0.2856967096966813,0.29092116715881555,0.0052244574621342355,0.018286726044835833,0.003466877565933224
codex-l,rule_weight_top3_sum,asc,0.014819848478692332,0.44,26897,1.7874118872112883,0.26480755426772307,0.2696236104666917,0.004816056198968632,0.018187004567473686,0.0033671560887813534
codex-l,rule_weight_top3_mean,asc,0.014819848478690556,0.42,25674,0.5674288620652113,0.2570348267024214,0.26170864065648763,0.0046738139540662416,0.018183582411877897,0.0033637339331873406
codex-l,topk_rule_weight,asc,0.014819848478690556,0.42,25674,0.5674288620652113,0.2570348267024214,0.26170864065648763,0.0046738139540662416,0.018183582411877897,0.0033637339331873406
codex-l,avg_positive_dep,desc,0.014819848478803355,0.44,26897,0.17,0.30918517796838196,0.3147524957251344,0.0055673177567524545,0.018006418656077328,0.003186570177273973
codex-l,max_stage1_score,asc,0.014819848478674569,0.54,33010,0.4257665605038422,0.30147796208829,0.3069017582446563,0.005423796156366345,0.01799068866857323,0.0031708401898986605
codex-l,s1_top1,asc,0.014819848478674569,0.54,33010,0.4257665605038422,0.30147796208829,0.3069017582446563,0.005423796156366345,0.01799068866857323,0.0031708401898986605
codex-l,max_negative_dep,desc,0.014819848478814013,0.44,26897,5.0,0.31410717391754583,0.3197154717081135,0.005608297790567651,0.017854726845684343,0.0030348783668703305
codex-l,sum_positive_dep,desc,0.014819848478798914,0.44,26897,17.0,0.30971559111517527,0.3152016009689782,0.005486009853802931,0.017713056788809967,0.002893208310011053
codex-l,s1_margin,desc,0.014819848478660136,0.26,15894,0.0860135488009036,0.7060946085342937,0.7185464001655599,0.012451791631266196,0.017634735460044793,0.0028148869813846567
codex-l,stage1_top_margin,desc,0.014819848478660136,0.26,15894,0.0860135488009036,0.7060946085342937,0.7185464001655599,0.012451791631266196,0.017634735460044793,0.0028148869813846567
codex-l,rule_weight_top10_sum,desc,0.014819848478619724,0.2,12226,13.72688709064112,0.13037897307690946,0.1326644814168755,0.002285508339966047,0.01752973110639422,0.002709882627774496
codex-l,avg_rules_per_candidate,desc,0.014819848478741404,0.76,46458,6.36,0.2832620838673158,0.2882062906706027,0.0049442068032869435,0.01745453092692384,0.002634682448182435
codex-l,pos_dep_ratio,asc,0.014819848478964559,0.88,53794,1.0,0.30696939277251734,0.312311425471265,0.005342032698747667,0.017402492966803518,0.0025826444878389587
codex-l,max_candidate_dep_score,asc,0.014819848478768272,0.36,22006,0.0,0.3794298269210616,0.38598427375448796,0.006554446833426375,0.01727446386229925,0.002454615383530978
codex-l,num_dependencies,desc,0.014819848478793807,0.46,28119,11.0,0.33018766917121933,0.33582371619142615,0.005636047020206814,0.017069223191627625,0.002249374712833818
codex-l,num_dependency_edges,desc,0.014819848478793807,0.46,28119,11.0,0.33018766917121933,0.33582371619142615,0.005636047020206814,0.017069223191627625,0.002249374712833818
codex-l,query_num_edges,desc,0.014819848478793807,0.46,28119,11.0,0.33018766917121933,0.33582371619142615,0.005636047020206814,0.017069223191627625,0.002249374712833818
codex-l,pos_dep_ratio,desc,0.014819848478753395,0.48,29342,0.6538461538461539,0.33801644921779617,0.3436991267361532,0.005682677518357049,0.016811837209423697,0.001991988730670302
codex-l,num_pos_dep,desc,0.014819848478774489,0.48,29342,5.0,0.33505163471935323,0.3406586953761895,0.005607060656836249,0.0167349150871412,0.0019150666083667112
codex-l,unique_synergy_edges,desc,0.014819848478774489,0.48,29342,5.0,0.33505163471935323,0.3406586953761895,0.005607060656836249,0.0167349150871412,0.0019150666083667112
codex-l,max_positive_dep,desc,0.014819848478812236,0.6,36677,0.0,0.34206290510472487,0.34777521967939923,0.00571231457467436,0.016699602586037532,0.0018797541072252955
codex-l,rule_weight_top10_mean,desc,0.014819848478627717,0.7,42790,0.2548942040066688,0.3614714496584175,0.3675049772968834,0.00603352763846593,0.01669157451900416,0.0018717260403764424
codex-l,rule_weight_top5_mean,desc,0.014819848478669462,0.7,42790,0.3001045924503381,0.36863710477234274,0.3747708285297162,0.006133723757373477,0.01663892125335953,0.001819072774690067
codex-l,rule_weight_top5_sum,desc,0.014819848478670128,0.7,42790,1.4951253692634632,0.3681167830143182,0.3742317316137145,0.006114948599396264,0.01661143659173625,0.0017915881130661226
codex-l,dep_density,desc,0.014819848478772268,0.62,37900,0.0,0.34009691534288045,0.34570459203993475,0.005607676697054309,0.01648846679894378,0.001668618320171511
codex-l,rule_weight_top3_sum,desc,0.014819848478670572,0.7,42790,1.0081382257272429,0.371906322987802,0.3779835835809274,0.006077260593125355,0.016340836972875694,0.0015209884942051222
codex-l,rule_weight_top3_mean,desc,0.014819848478683673,0.7,42790,0.3361309805591187,0.3719256386141274,0.3780024688530191,0.006076830238891662,0.016338831228562833,0.0015189827498791608
codex-l,topk_rule_weight,desc,0.014819848478683673,0.7,42790,0.3361309805591187,0.3719256386141274,0.3780024688530191,0.006076830238891662,0.016338831228562833,0.0015189827498791608
codex-l,weak_rule_score,asc,0.014819848478676567,0.74,45235,0.696317586201778,0.3735439636334363,0.3795115798511932,0.0059676162177569325,0.01597567300970515,0.001155824531028582
codex-l,rule_weight_max,desc,0.01481984847868234,0.74,45235,0.303682413798222,0.3735567703675278,0.3795234343380934,0.0059666639705655555,0.015972576175490527,0.0011527276968081868
codex-l,rule_weight_top1_mean,desc,0.01481984847868234,0.74,45235,0.303682413798222,0.3735567703675278,0.3795234343380934,0.0059666639705655555,0.015972576175490527,0.0011527276968081868
codex-l,rule_weight_top1_sum,desc,0.01481984847868234,0.74,45235,0.303682413798222,0.3735567703675278,0.3795234343380934,0.0059666639705655555,0.015972576175490527,0.0011527276968081868
codex-l,top1_rule_weight,desc,0.01481984847868234,0.74,45235,0.303682413798222,0.3735567703675278,0.3795234343380934,0.0059666639705655555,0.015972576175490527,0.0011527276968081868
codex-l,synergy_weight_mean,asc,0.014819848478794695,0.98,59906,1.624686375,0.3233408370206368,0.3284333707528469,0.0050925337322100805,0.01574973881781916,0.0009298903390244639
codex-l,s1_norm_margin,asc,0.014819848478841324,0.94,57461,0.939283901902182,0.2910175252819068,0.2955526225778848,0.004535097295978008,0.015583588279038718,0.0007637398001973938
codex-l,avg_stage2_score,asc,0.014819848478717201,0.62,37900,0.0245432056421414,0.43897594860614064,0.4458066264400656,0.006830677833924936,0.015560483109869905,0.0007406346311527034
codex-l,max_rules_per_candidate,desc,0.014819848478579534,0.92,56239,10.0,0.3348573608742681,0.33998045313851327,0.005123092264245177,0.015299327005592556,0.00047947852701302196
codex-l,max_stage1_score,desc,0.014819848478716535,0.8,48903,0.0502174260066673,0.35515939477160025,0.36057525964429626,0.005415864872696019,0.015249110547051359,0.0004292620683348236
codex-l,s1_top1,desc,0.014819848478716535,0.8,48903,0.0502174260066673,0.35515939477160025,0.36057525964429626,0.005415864872696019,0.015249110547051359,0.0004292620683348236
codex-l,effective_candidates,asc,0.014819848478779596,0.96,58684,155.80334202823315,0.33958485342302125,0.3446761785287504,0.0050913251057291276,0.014992792094254082,0.00017294361547448567
codex-l,s1_entropy,asc,0.014819848478779596,0.96,58684,5.048594583965461,0.33958485342302125,0.3446761785287504,0.0050913251057291276,0.014992792094254082,0.00017294361547448567
codex-l,max_stage2_score,asc,0.014819848478760722,0.96,58684,0.8891850121452683,0.3384091004019665,0.3434535746429098,0.005044474240943342,0.014906437902974412,8.658942421368998e-05
codex-l,s1_margin,asc,0.014819848478790698,0.98,59906,0.6859230353115001,0.31532895798292476,0.320014936763201,0.004685978780276212,0.014860604018898771,4.075554010807281e-05
codex-l,stage1_top_margin,asc,0.014819848478790698,0.98,59906,0.6859230353115001,0.31532895798292476,0.320014936763201,0.004685978780276212,0.014860604018898771,4.075554010807281e-05
codex-l,candidate_rule_coverage,desc,0.014819848478895281,1.0,61129,1.0,0.329320606617803,0.33420108810885674,0.004880481491053745,0.014819848478895281,0.0
codex-l,num_rule_nodes,asc,0.0148198484785671,1.0,61129,974.0,0.3293206066178858,0.3342010881088327,0.004880481490946886,0.0148198484785671,0.0
codex-l,num_rules,asc,0.0148198484785671,1.0,61129,974.0,0.3293206066178858,0.3342010881088327,0.004880481490946886,0.0148198484785671,0.0
codex-l,query_num_nodes,asc,0.0148198484785671,1.0,61129,974.0,0.3293206066178858,0.3342010881088327,0.004880481490946886,0.0148198484785671,0.0
codex-m,effective_candidates,desc,0.008576136224767383,0.2,4119,104.33241788498292,0.08443005854170033,0.08652657594764655,0.002096517405946227,0.024831410070748072,0.01625527384598069
codex-m,s1_entropy,desc,0.008576136224767383,0.2,4119,4.64758212756821,0.08443005854170033,0.08652657594764655,0.002096517405946227,0.024831410070748072,0.01625527384598069
codex-m,num_candidates,desc,0.008576136224810238,0.2,4119,106.0,0.09319105786012855,0.09511956246110864,0.0019285046009800966,0.02069409496214325,0.012117958737333012
codex-m,rule_dominance_ratio,asc,0.008576136224808906,0.24,4943,0.0031001223664336,0.11694762358476922,0.11897894002295906,0.002031316438189837,0.017369454597916167,0.008793318373107262
codex-m,avg_stage1_score,desc,0.008576136224839992,0.2,4119,0.4731910917998819,0.16438657986108693,0.1672056942735074,0.0028191144124204703,0.01714929780036023,0.008573161575520238
codex-m,avg_stage2_score,desc,0.008576136224841324,0.2,4119,0.4731910917998819,0.1643865798610871,0.1672056942735072,0.0028191144124201095,0.01714929780035801,0.008573161575516686
codex-m,rule_mass,desc,0.008576136224867081,0.24,4943,416.5587743748808,0.16090196863252457,0.16356031321188136,0.0026583445793567917,0.016521516808958747,0.007945380584091666
codex-m,avg_candidate_dep_score,desc,0.008576136224852648,0.4,8238,0.0,0.37705004646292717,0.3827638043862081,0.005713757923280938,0.01515384489905558,0.006577708674202931
codex-m,stage2_top_margin,asc,0.008576136224780928,0.2,4119,0.0,0.2290991517953316,0.23228476554094155,0.0031856137456099387,0.013904956524919188,0.0053288203001382595
codex-m,num_candidate_rule_edges,desc,0.008576136224806019,0.28,5766,3411.0,0.17608127951455763,0.1783619590428372,0.0022806795282795667,0.012952424781142113,0.004376288556336094
