dataset,aggregation,relation,relation_name,train_triple_count,valid_triple_count,test_triple_count,stage1_mrr,final_test_mrr,abs_gain,rel_gain_pct,gain_bucket,selected_stage,dependency_stage_attempted,dependency_stage_accepted,valid_stage1_mrr,valid_stage2_mrr,valid_gain,num_relation_rules,num_relation_dependencies,num_relation_rule_types,num_relation_dependency_types,num_relation_dependency_type_source_pairs,parsed_total_rules,B_rule_count,Uc_rule_count,Ud_rule_count,Z_rule_count,B_ratio,Uc_ratio,Ud_ratio,filtered_synergy_count,filtered_redundancy_count,filtered_dep_total,filtered_dep_per_rule,dep_per_rule,stage1_headroom,rule_weight_B,rule_weight_U,rule_weight_Uc,rule_weight_Ud,dep_weight_BB,dep_weight_BU,dep_weight_UU,dep_weight_B_Uc,dep_weight_B_Ud,dep_weight_Uc_Uc,dep_weight_Uc_Ud,dep_weight_Ud_Ud,stage1_bucket,dep_density_bucket
codex-l,structural_none,20.00000,P108,11999.00000,648.00000,644.00000,0.19558,0.19558,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.17699,0.17699,0.00000,3189.00000,193.00000,0.00000,0.00000,0.00000,3189.00000,81.00000,2448.00000,652.00000,8.00000,0.02540,0.76764,0.20445,191.00000,2.00000,193.00000,0.06052,0.06052,0.80442,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,21.00000,P737,1634.00000,84.00000,90.00000,0.11394,0.11699,0.00305,2.67253,neutral,dependency,1.00000,1.00000,0.08244,0.08331,0.00086,622.00000,13.00000,0.00000,0.00000,0.00000,622.00000,21.00000,308.00000,293.00000,0.00000,0.03376,0.49518,0.47106,13.00000,0.00000,13.00000,0.02090,0.02090,0.88606,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,22.00000,P740,1140.00000,70.00000,72.00000,0.23119,0.23654,0.00535,2.31408,neutral,dependency,1.00000,1.00000,0.25440,0.25980,0.00541,191.00000,43.00000,0.00000,0.00000,0.00000,191.00000,71.00000,71.00000,49.00000,0.00000,0.37173,0.37173,0.25654,41.00000,2.00000,43.00000,0.22513,0.22513,0.76881,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,23.00000,P530,5640.00000,330.00000,315.00000,0.76431,0.76431,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.77805,0.77805,0.00000,53284.00000,213136.00000,0.00000,0.00000,0.00000,53284.00000,376.00000,47166.00000,5730.00000,12.00000,0.00706,0.88518,0.10754,106568.00000,106568.00000,213136.00000,4.00000,4.00000,0.23569,,,,,,,,,,,,,"[0.6,1.0]",Q4
codex-l,structural_none,24.00000,P509,6558.00000,365.00000,392.00000,0.16609,0.16638,0.00029,0.17428,neutral,dependency,1.00000,1.00000,0.16181,0.16187,0.00005,1950.00000,67.00000,0.00000,0.00000,0.00000,1950.00000,42.00000,1355.00000,538.00000,15.00000,0.02154,0.69487,0.27590,66.00000,1.00000,67.00000,0.03436,0.03436,0.83391,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,25.00000,P495,6413.00000,404.00000,337.00000,0.46665,0.47264,0.00599,1.28365,neutral,dependency,1.00000,1.00000,0.47172,0.48295,0.01124,3344.00000,3191.00000,0.00000,0.00000,0.00000,3344.00000,279.00000,2662.00000,395.00000,8.00000,0.08343,0.79605,0.11812,2545.00000,646.00000,3191.00000,0.95425,0.95425,0.53335,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,26.00000,P551,3774.00000,194.00000,245.00000,0.19397,0.19858,0.00461,2.37674,neutral,dependency,1.00000,1.00000,0.19351,0.19920,0.00569,877.00000,38.00000,0.00000,0.00000,0.00000,877.00000,116.00000,407.00000,351.00000,3.00000,0.13227,0.46408,0.40023,38.00000,0.00000,38.00000,0.04333,0.04333,0.80603,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,27.00000,P113,241.00000,24.00000,20.00000,0.40225,0.41679,0.01455,3.61636,positive,dependency,1.00000,1.00000,0.57663,0.57930,0.00266,76.00000,33.00000,0.00000,0.00000,0.00000,76.00000,37.00000,9.00000,30.00000,0.00000,0.48684,0.11842,0.39474,33.00000,0.00000,33.00000,0.43421,0.43421,0.59775,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,28.00000,P37,2197.00000,118.00000,111.00000,0.55679,0.55136,-0.00543,-0.97473,neutral,dependency,1.00000,1.00000,0.52329,0.53522,0.01193,1579.00000,6174.00000,0.00000,0.00000,0.00000,1579.00000,163.00000,1059.00000,352.00000,5.00000,0.10323,0.67068,0.22293,3158.00000,3016.00000,6174.00000,3.91007,3.91007,0.44321,,,,,,,,,,,,,"[0.4,0.6)",Q4
codex-l,structural_none,29.00000,P840,2948.00000,156.00000,155.00000,0.19085,0.19127,0.00042,0.22115,neutral,dependency,1.00000,1.00000,0.18810,0.18939,0.00128,1106.00000,135.00000,0.00000,0.00000,0.00000,1106.00000,83.00000,555.00000,464.00000,4.00000,0.07505,0.50181,0.41953,121.00000,14.00000,135.00000,0.12206,0.12206,0.80915,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,30.00000,P36,621.00000,31.00000,46.00000,0.47077,0.47885,0.00809,1.71759,neutral,dependency,1.00000,1.00000,0.48428,0.49567,0.01139,255.00000,418.00000,0.00000,0.00000,0.00000,255.00000,111.00000,50.00000,94.00000,0.00000,0.43529,0.19608,0.36863,408.00000,10.00000,418.00000,1.63922,1.63922,0.52923,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,31.00000,P172,3605.00000,210.00000,197.00000,0.44539,0.44877,0.00338,0.75850,neutral,dependency,1.00000,1.00000,0.39885,0.40152,0.00267,1744.00000,1717.00000,0.00000,0.00000,0.00000,1744.00000,109.00000,1302.00000,328.00000,5.00000,0.06250,0.74656,0.18807,1270.00000,447.00000,1717.00000,0.98452,0.98452,0.55461,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,32.00000,P54,668.00000,38.00000,38.00000,0.28954,0.28833,-0.00121,-0.41767,neutral,dependency,1.00000,1.00000,0.26118,0.26947,0.00829,323.00000,18.00000,0.00000,0.00000,0.00000,323.00000,13.00000,196.00000,114.00000,0.00000,0.04025,0.60681,0.35294,17.00000,1.00000,18.00000,0.05573,0.05573,0.71046,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,structural_none,33.00000,P407,936.00000,47.00000,50.00000,0.51791,0.52230,0.00439,0.84765,neutral,dependency,1.00000,1.00000,0.52556,0.52723,0.00167,219.00000,228.00000,0.00000,0.00000,0.00000,219.00000,62.00000,112.00000,43.00000,2.00000,0.28311,0.51142,0.19635,185.00000,43.00000,228.00000,1.04110,1.04110,0.48209,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,34.00000,P2348,499.00000,18.00000,35.00000,0.42186,0.42190,0.00004,0.00990,neutral,dependency,1.00000,1.00000,0.41781,0.41810,0.00029,230.00000,125.00000,0.00000,0.00000,0.00000,230.00000,53.00000,120.00000,55.00000,2.00000,0.23043,0.52174,0.23913,119.00000,6.00000,125.00000,0.54348,0.54348,0.57814,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,35.00000,P159,842.00000,49.00000,32.00000,0.34518,0.35607,0.01089,3.15393,positive,dependency,1.00000,1.00000,0.37377,0.37528,0.00150,204.00000,85.00000,0.00000,0.00000,0.00000,204.00000,84.00000,50.00000,70.00000,0.00000,0.41176,0.24510,0.34314,85.00000,0.00000,85.00000,0.41667,0.41667,0.65482,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,36.00000,P40,1678.00000,92.00000,84.00000,0.46421,0.46476,0.00055,0.11753,neutral,dependency,1.00000,1.00000,0.49647,0.49710,0.00062,257.00000,238.00000,0.00000,0.00000,0.00000,257.00000,66.00000,145.00000,46.00000,0.00000,0.25681,0.56420,0.17899,0.00000,238.00000,238.00000,0.92607,0.92607,0.53579,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,37.00000,P641,3024.00000,166.00000,185.00000,0.54912,0.54725,-0.00187,-0.34133,neutral,dependency,1.00000,1.00000,0.57066,0.57227,0.00161,655.00000,137.00000,0.00000,0.00000,0.00000,655.00000,45.00000,455.00000,149.00000,6.00000,0.06870,0.69466,0.22748,100.00000,37.00000,137.00000,0.20916,0.20916,0.45088,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,38.00000,P1050,702.00000,36.00000,35.00000,0.31431,0.31380,-0.00051,-0.16341,neutral,dependency,1.00000,1.00000,0.29555,0.29641,0.00086,206.00000,3.00000,0.00000,0.00000,0.00000,206.00000,8.00000,121.00000,77.00000,0.00000,0.03883,0.58738,0.37379,3.00000,0.00000,3.00000,0.01456,0.01456,0.68569,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,structural_none,39.00000,P135,832.00000,50.00000,51.00000,0.28819,0.29703,0.00884,3.06807,positive,dependency,1.00000,1.00000,0.22668,0.22856,0.00188,288.00000,17.00000,0.00000,0.00000,0.00000,288.00000,26.00000,189.00000,73.00000,0.00000,0.09028,0.65625,0.25347,17.00000,0.00000,17.00000,0.05903,0.05903,0.71181,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,structural_none,40.00000,P57,1533.00000,76.00000,78.00000,0.29565,0.29997,0.00432,1.46127,neutral,dependency,1.00000,1.00000,0.29401,0.30402,0.01001,293.00000,7.00000,0.00000,0.00000,0.00000,293.00000,22.00000,153.00000,118.00000,0.00000,0.07509,0.52218,0.40273,7.00000,0.00000,7.00000,0.02389,0.02389,0.70435,,,,,,,,,,,,,"[0.2,0.4)",Q1
codex-l,structural_none,41.00000,P2283,132.00000,6.00000,6.00000,0.52168,0.52168,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.53208,0.53208,0.00000,52.00000,8.00000,0.00000,0.00000,0.00000,52.00000,14.00000,16.00000,22.00000,0.00000,0.26923,0.30769,0.42308,6.00000,2.00000,8.00000,0.15385,0.15385,0.47832,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,42.00000,P112,265.00000,13.00000,15.00000,0.10273,0.10273,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.07248,,,4.00000,0.00000,0.00000,0.00000,0.00000,4.00000,3.00000,0.00000,1.00000,0.00000,0.75000,0.00000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89727,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,43.00000,P749,330.00000,25.00000,18.00000,0.27503,0.29261,0.01758,6.39250,positive,dependency,1.00000,1.00000,0.27460,0.29197,0.01737,85.00000,14.00000,0.00000,0.00000,0.00000,85.00000,30.00000,19.00000,36.00000,0.00000,0.35294,0.22353,0.42353,14.00000,0.00000,14.00000,0.16471,0.16471,0.72497,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,44.00000,P30,1004.00000,52.00000,54.00000,0.59138,0.58984,-0.00154,-0.26095,neutral,dependency,1.00000,1.00000,0.56648,0.56799,0.00151,1199.00000,4123.00000,0.00000,0.00000,0.00000,1199.00000,129.00000,912.00000,156.00000,2.00000,0.10759,0.76063,0.13011,1725.00000,2398.00000,4123.00000,3.43870,3.43870,0.40862,,,,,,,,,,,,,"[0.4,0.6)",Q4
codex-l,structural_none,45.00000,P466,77.00000,2.00000,4.00000,0.52353,0.52353,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.29167,0.29167,0.00000,13.00000,3.00000,0.00000,0.00000,0.00000,13.00000,4.00000,2.00000,7.00000,0.00000,0.30769,0.15385,0.53846,3.00000,0.00000,3.00000,0.23077,0.23077,0.47647,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,46.00000,P4552,258.00000,21.00000,19.00000,0.43523,0.44333,0.00810,1.86138,neutral,dependency,1.00000,1.00000,0.54220,0.55807,0.01587,124.00000,9.00000,0.00000,0.00000,0.00000,124.00000,6.00000,74.00000,44.00000,0.00000,0.04839,0.59677,0.35484,9.00000,0.00000,9.00000,0.07258,0.07258,0.56477,,,,,,,,,,,,,"[0.4,0.6)",Q1
codex-l,structural_none,47.00000,P780,168.00000,10.00000,6.00000,0.33114,0.33114,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.22178,0.22214,0.00037,102.00000,24.00000,0.00000,0.00000,0.00000,102.00000,4.00000,55.00000,43.00000,0.00000,0.03922,0.53922,0.42157,7.00000,17.00000,24.00000,0.23529,0.23529,0.66886,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,48.00000,P361,1138.00000,63.00000,69.00000,0.53333,0.53296,-0.00037,-0.06989,neutral,dependency,1.00000,1.00000,0.55807,0.56436,0.00629,964.00000,1044.00000,0.00000,0.00000,0.00000,964.00000,95.00000,637.00000,231.00000,1.00000,0.09855,0.66079,0.23963,801.00000,243.00000,1044.00000,1.08299,1.08299,0.46667,,,,,,,,,,,,,"[0.4,0.6)",Q3
codex-l,structural_none,49.00000,P123,147.00000,8.00000,7.00000,0.27314,0.27314,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.26125,0.26125,0.00000,53.00000,9.00000,0.00000,0.00000,0.00000,53.00000,6.00000,26.00000,21.00000,0.00000,0.11321,0.49057,0.39623,9.00000,0.00000,9.00000,0.16981,0.16981,0.72686,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,50.00000,P2176,113.00000,7.00000,3.00000,0.71389,0.71389,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.54962,0.54962,0.00000,122.00000,25.00000,0.00000,0.00000,0.00000,122.00000,2.00000,83.00000,37.00000,0.00000,0.01639,0.68033,0.30328,5.00000,20.00000,25.00000,0.20492,0.20492,0.28611,,,,,,,,,,,,,"[0.6,1.0]",Q2
codex-l,structural_none,51.00000,P452,108.00000,1.00000,7.00000,0.30238,0.30238,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.50001,0.50001,0.00000,41.00000,8.00000,0.00000,0.00000,0.00000,41.00000,9.00000,7.00000,25.00000,0.00000,0.21951,0.17073,0.60976,8.00000,0.00000,8.00000,0.19512,0.19512,0.69762,,,,,,,,,,,,,"[0.2,0.4)",Q2
codex-l,structural_none,52.00000,P138,324.00000,16.00000,21.00000,0.11234,0.11234,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.20549,0.20549,0.00000,33.00000,4.00000,0.00000,0.00000,0.00000,33.00000,25.00000,5.00000,3.00000,0.00000,0.75758,0.15152,0.09091,3.00000,1.00000,4.00000,0.12121,0.12121,0.88766,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,53.00000,P451,601.00000,42.00000,27.00000,0.84259,0.84259,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.62699,,,5.00000,0.00000,0.00000,0.00000,0.00000,5.00000,3.00000,0.00000,2.00000,0.00000,0.60000,0.00000,0.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15741,,,,,,,,,,,,,"[0.6,1.0]",Q1
codex-l,structural_none,54.00000,P114,97.00000,5.00000,1.00000,0.53846,0.53846,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.54433,0.54501,0.00068,40.00000,12.00000,0.00000,0.00000,0.00000,40.00000,7.00000,8.00000,25.00000,0.00000,0.17500,0.20000,0.62500,12.00000,0.00000,12.00000,0.30000,0.30000,0.46154,,,,,,,,,,,,,"[0.4,0.6)",Q2
codex-l,structural_none,55.00000,P170,376.00000,23.00000,28.00000,0.77296,0.77296,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.64087,0.64087,0.00000,168.00000,49.00000,0.00000,0.00000,0.00000,168.00000,11.00000,102.00000,55.00000,0.00000,0.06548,0.60714,0.32738,15.00000,34.00000,49.00000,0.29167,0.29167,0.22704,,,,,,,,,,,,,"[0.6,1.0]",Q2
codex-l,structural_none,56.00000,P1454,163.00000,5.00000,2.00000,0.15133,0.15133,0.00000,0.00000,neutral,dependency,1.00000,1.00000,0.38347,0.38364,0.00017,66.00000,20.00000,0.00000,0.00000,0.00000,66.00000,12.00000,18.00000,36.00000,0.00000,0.18182,0.27273,0.54545,17.00000,3.00000,20.00000,0.30303,0.30303,0.84867,,,,,,,,,,,,,"[0.0,0.2)",Q2
codex-l,structural_none,57.00000,P50,138.00000,18.00000,11.00000,0.42481,0.41724,-0.00758,-1.78331,neutral,dependency,1.00000,1.00000,0.38706,0.38891,0.00185,46.00000,1.00000,0.00000,0.00000,0.00000,46.00000,7.00000,26.00000,13.00000,0.00000,0.15217,0.56522,0.28261,1.00000,0.00000,1.00000,0.02174,0.02174,0.57519,,,,,,,,,,,,,"[0.4,0.6)",Q1
codex-l,structural_none,58.00000,P488,75.00000,2.00000,4.00000,0.06250,0.06250,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.26667,0.26667,0.00000,15.00000,2.00000,0.00000,0.00000,0.00000,15.00000,5.00000,8.00000,2.00000,0.00000,0.33333,0.53333,0.13333,2.00000,0.00000,2.00000,0.13333,0.13333,0.93750,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,59.00000,P1995,58.00000,5.00000,4.00000,0.45395,0.45395,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.55286,0.55286,0.00000,23.00000,3.00000,0.00000,0.00000,0.00000,23.00000,2.00000,14.00000,7.00000,0.00000,0.08696,0.60870,0.30435,0.00000,3.00000,3.00000,0.13043,0.13043,0.54605,,,,,,,,,,,,,"[0.4,0.6)",Q1
codex-l,structural_none,60.00000,P84,43.00000,0.00000,2.00000,0.56478,0.56478,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,14.00000,0.00000,0.00000,0.00000,0.00000,14.00000,2.00000,6.00000,6.00000,0.00000,0.14286,0.42857,0.42857,0.00000,0.00000,0.00000,0.00000,0.00000,0.43522,,,,,,,,,,,,,"[0.4,0.6)",Q1
codex-l,structural_none,61.00000,P169,16.00000,0.00000,1.00000,0.00001,0.00001,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,9.00000,0.00000,0.00000,0.00000,0.00000,9.00000,5.00000,1.00000,3.00000,0.00000,0.55556,0.11111,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,62.00000,P1056,11.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,3.00000,0.00000,0.00000,0.00000,0.00000,3.00000,0.00000,0.00000,3.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,63.00000,P149,15.00000,0.00000,2.00000,0.00001,0.00001,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.00000,,,2.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-l,structural_none,64.00000,P194,11.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,neutral,rule_only,0.00000,0.00000,0.59091,,,12.00000,0.00000,0.00000,0.00000,0.00000,12.00000,3.00000,4.00000,5.00000,0.00000,0.25000,0.33333,0.41667,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,,,,,,,,,,,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,0.00000,P161,8366.00000,435.00000,448.00000,0.11826,0.11826,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.08649,0.08649,0.00000,6332.00000,287.00000,3.00000,0.00000,0.00000,6332.00000,74.00000,3371.00000,2887.00000,0.00000,0.01169,0.53238,0.45594,259.00000,28.00000,287.00000,0.04533,0.04533,0.88174,1.00000,,1.00000,1.00000,1.00000,,,1.00000,,1.00000,,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,1.00000,P463,10340.00000,567.00000,583.00000,0.43789,0.43789,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.40306,0.40306,0.00000,63030.00000,192516.00000,3.00000,0.00000,0.00000,63030.00000,270.00000,59983.00000,2750.00000,27.00000,0.00428,0.95166,0.04363,66456.00000,126060.00000,192516.00000,3.05436,3.05436,0.56211,0.59986,,0.37221,0.86799,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.4,0.6)",Q4
codex-m,structural_r3d6,2.00000,P106,64345.00000,3616.00000,3635.00000,0.29714,0.29714,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.30275,0.30275,0.00000,268476.00000,172961.00000,3.00000,0.00000,0.00000,268476.00000,301.00000,256085.00000,11999.00000,91.00000,0.00112,0.95385,0.04469,127676.00000,45285.00000,172961.00000,0.64423,0.64423,0.70286,0.69423,,0.89930,0.93683,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.2,0.4)",Q2
codex-m,structural_r3d6,3.00000,P27,15169.00000,830.00000,829.00000,0.48028,0.48272,0.00244,0.50863,neutral,dependency,1.00000,1.00000,0.47894,0.48518,0.00625,8233.00000,5640.00000,3.00000,5.00000,5640.00000,8233.00000,712.00000,6208.00000,1291.00000,22.00000,0.08648,0.75404,0.15681,4292.00000,1348.00000,5640.00000,0.68505,0.68505,0.51972,0.90797,,2.61647,0.82923,1.60640,,,1.41029,,1.52084,1.48398,1.11994,"[0.4,0.6)",Q2
codex-m,structural_r3d6,4.00000,P69,8772.00000,482.00000,498.00000,0.18672,0.18737,0.00065,0.34827,neutral,dependency,1.00000,1.00000,0.18878,0.18878,0.00000,5346.00000,408.00000,3.00000,4.00000,408.00000,5346.00000,150.00000,3452.00000,1734.00000,10.00000,0.02806,0.64572,0.32435,376.00000,32.00000,408.00000,0.07632,0.07632,0.81328,0.94308,,2.45238,1.43000,1.00000,,,1.00000,,1.00000,1.00000,,"[0.0,0.2)",Q1
codex-m,structural_r3d6,5.00000,P172,2054.00000,107.00000,132.00000,0.46531,0.47079,0.00548,1.17749,neutral,dependency,1.00000,1.00000,0.47869,0.47910,0.00040,1883.00000,2733.00000,3.00000,5.00000,2733.00000,1883.00000,131.00000,1333.00000,417.00000,2.00000,0.06957,0.70791,0.22146,1685.00000,1048.00000,2733.00000,1.45141,1.45141,0.53469,0.80783,,1.63219,0.80007,1.03392,,,1.04490,,1.04494,1.04539,1.01281,"[0.4,0.6)",Q3
codex-m,structural_r3d6,6.00000,P840,1348.00000,73.00000,85.00000,0.16458,0.16652,0.00193,1.17518,neutral,dependency,1.00000,1.00000,0.20884,0.21727,0.00844,793.00000,205.00000,3.00000,5.00000,205.00000,793.00000,103.00000,351.00000,337.00000,2.00000,0.12989,0.44262,0.42497,162.00000,43.00000,205.00000,0.25851,0.25851,0.83542,0.94870,,1.90724,1.38552,1.26534,,,1.01558,,1.24653,1.23382,1.15626,"[0.0,0.2)",Q2
codex-m,structural_r3d6,7.00000,P530,5626.00000,302.00000,297.00000,0.79713,0.79713,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.79579,0.79579,0.00000,116457.00000,465828.00000,3.00000,0.00000,0.00000,116457.00000,429.00000,110891.00000,5125.00000,12.00000,0.00368,0.95221,0.04401,232914.00000,232914.00000,465828.00000,4.00000,4.00000,0.20287,0.67037,,0.63171,0.66104,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.6,1.0]",Q4
codex-m,structural_r3d6,8.00000,P509,2898.00000,164.00000,148.00000,0.16656,0.16780,0.00125,0.74827,neutral,dependency,1.00000,1.00000,0.17274,0.17501,0.00227,1795.00000,111.00000,3.00000,4.00000,111.00000,1795.00000,61.00000,1148.00000,579.00000,7.00000,0.03398,0.63955,0.32256,108.00000,3.00000,111.00000,0.06184,0.06184,0.83344,1.09593,,1.97747,0.99009,1.00177,,,,,0.99110,0.99469,0.98933,"[0.0,0.2)",Q1
codex-m,structural_r3d6,9.00000,P17,1176.00000,68.00000,79.00000,0.61646,0.61367,-0.00278,-0.45157,neutral,dependency,1.00000,1.00000,0.60854,0.61326,0.00473,2043.00000,4302.00000,3.00000,5.00000,4302.00000,2043.00000,334.00000,1146.00000,562.00000,1.00000,0.16349,0.56094,0.27509,4086.00000,216.00000,4302.00000,2.10573,2.10573,0.38354,0.84900,,1.41545,0.85077,1.09410,,,1.07932,,1.07216,1.09464,1.02856,"[0.6,1.0]",Q3
codex-m,structural_r3d6,10.00000,P136,10621.00000,549.00000,591.00000,0.27980,0.27698,-0.00282,-1.00782,neutral,dependency,1.00000,1.00000,0.25270,0.25322,0.00052,7145.00000,5738.00000,3.00000,5.00000,5738.00000,7145.00000,198.00000,5005.00000,1915.00000,27.00000,0.02771,0.70049,0.26802,4046.00000,1692.00000,5738.00000,0.80308,0.80308,0.72020,0.98001,,2.01443,1.76472,1.55632,,,1.48099,,1.53067,1.52504,1.39555,"[0.2,0.4)",Q3
codex-m,structural_r3d6,11.00000,P1412,11352.00000,634.00000,598.00000,0.48972,0.48972,0.00000,0.00000,neutral,rule_only,1.00000,0.00000,0.48307,0.48307,0.00000,6269.00000,5063.00000,3.00000,0.00000,0.00000,6269.00000,350.00000,5068.00000,840.00000,11.00000,0.05583,0.80842,0.13399,3938.00000,1125.00000,5063.00000,0.80762,0.80762,0.51028,0.63027,,1.80496,0.83171,1.00000,,,1.00000,,1.00000,1.00000,1.00000,"[0.4,0.6)",Q3
codex-m,structural_r3d6,12.00000,P159,156.00000,5.00000,8.00000,0.27748,0.27664,-0.00084,-0.30330,neutral,dependency,1.00000,1.00000,0.61418,0.61425,0.00007,82.00000,13.00000,3.00000,3.00000,13.00000,82.00000,53.00000,7.00000,22.00000,0.00000,0.64634,0.08537,0.26829,11.00000,2.00000,13.00000,0.15854,0.15854,0.72252,1.32679,,1.66674,1.22107,1.03245,,,1.02345,,,1.02624,,"[0.2,0.4)",Q2
codex-m,structural_r3d6,13.00000,P19,6470.00000,405.00000,339.00000,0.25277,0.25276,-0.00000,-0.00120,neutral,dependency,1.00000,1.00000,0.27093,0.27707,0.00614,3356.00000,504.00000,3.00000,4.00000,504.00000,3356.00000,279.00000,2177.00000,891.00000,9.00000,0.08313,0.64869,0.26549,416.00000,88.00000,504.00000,0.15018,0.15018,0.74723,1.23217,,2.89080,1.64967,1.60667,,,1.26971,,1.45328,1.10979,,"[0.2,0.4)",Q1
codex-m,structural_r3d6,14.00000,P1303,5462.00000,317.00000,297.00000,0.44727,0.44673,-0.00054,-0.12112,neutral,dependency,1.00000,1.00000,0.46547,0.47320,0.00773,2845.00000,4209.00000,3.00000,5.00000,4209.00000,2845.00000,126.00000,2231.00000,481.00000,7.00000,0.04429,0.78418,0.16907,2902.00000,1307.00000,4209.00000,1.47944,1.47944,0.55273,0.74545,,1.69734,1.13968,1.17626,,,1.16510,,1.16719,1.14953,1.10266,"[0.4,0.6)",Q3
codex-m,structural_r3d6,15.00000,P108,4301.00000,235.00000,259.00000,0.22236,0.22386,0.00150,0.67462,neutral,dependency,1.00000,1.00000,0.23286,0.23316,0.00031,2760.00000,340.00000,3.00000,4.00000,340.00000,2760.00000,89.00000,1733.00000,936.00000,2.00000,0.03225,0.62790,0.33913,335.00000,5.00000,340.00000,0.12319,0.12319,0.77764,1.23286,,2.65176,1.91828,0.99814,,,0.98926,,1.00328,0.99827,,"[0.2,0.4)",Q1
